n_commits,nome,localidade
2,GauravSheni
2,Haoyu(Daniel)YANG杨浩宇
2,HarshaLaxman
2,HyogeunOh(오효근)
2,IchbinXaraxx!:P
2,JAYATISHRIVASTAVA
2,JamesCurtin
2,JoakimNordling
2,JohnRiebold
2,JorgeAlvarado
2,JoãoPedro
2,JulianMaurin
2,JulioAnthonyLeonard
2,Jun-Ah준아
2,KabirKhan
2,KaustubhGupta
2,KenKinder
2,Kinuax
2,KoudaiAono
2,LeandrodeSouza
2,Logan
2,LorhanSohaky
2,MichaelAdkins
2,MichaelOliver
2,NadavZingerman
2,NicolasMarier
2,NicolóLino
2,Nikita
2,PabloMarti
2,PatrickWang
2,Pax
2,RabinLamaDong
2,RezaRohani
2,SaeyeLee
2,ShoNakamura
2,SkImtiazAhmed
2,TabarakoAkula
2,TamirDuberstein
2,TimothéeMazzucotelli
2,Trim21
2,Urchin
2,VusalAbdullayev
2,WaketZheng
2,YagizDegirmenci
2,Yankee
2,YasserTahiri
2,YağızcanDeğirmenci
2,chaoless
2,choi-haram
2,dconathan
2,dedkot
2,fhabers21
2,gyudoza
2,hard_coder
2,johnthagen
2,kty4119
2,nukopy
2,oandersonmagalhaes
2,raphaelauv
2,retnikt
2,sattosan
2,sm-Fifteen
2,svalouch
2,tokusumi
2,vjanz
2,voegtlel
2,wakabame
2,xuvjso
2,yogabonito
2,zhangbo
2,नवुलेपवनकुमारराव
2,水上皓登
2,谭九鼎
2,非法操作
1,0shah0
1,0xflotus
1,3w36zj6
1,AadarshaShrestha
1,AakashNand
1,AaronChristianson
1,AayushChhabra
1,AbdulHadiBharara
1,AbdullahHashim
1,AbrahamHinteregger
1,AdejumoRidwanSuleiman
1,AdmiralDesu
1,Adrian
1,AhmedAshraf
1,AlanWright
1,AlbertVillanovadelMoral
1,AlecGillis
1,AlejandraKlachquin
1,AlejoCarballude
1,AleksandrEgorov
1,AleksandrLobanov
1,AleksandrPavlov
1,AlekseiKotenko
1,AlexIribarren
1,AlexRocha
1,AlexanderBejarano
1,AlexanderSviridov
1,AlexandrosMioglou
1,Alicrazy
1,AlifJahan
1,AlvaroPernas
1,AmanKumar
1,AminAlaee
1,AmirKhorasani
1,AmitChaudhary
1,AmmarAsmro
1,AnandaCampelo
1,AndreasSchlapbach
1,AndresBermeo
1,AndrewChang-DeWitt
1,AndrewWiddersheim
1,AndreyOtto
1,AndreySemakin
1,AndréMelo
1,AndySmith
1,AnitaHammer
1,AnkitAnchlia
1,AntonYakovlev
1,AntonyArévalo
1,ArcLight_Slavik
1,AriBajo
1,ArmenGabrielyan
1,ArthurRio
1,ArtyomKropp
1,Aruelius.L
1,AtiabBinZakaria
1,AugustusD'Souza
1,AustinOrr
1,AykhanShahsuvarov
1,Aymen
1,Ayrton
1,AyrtonFreeman
1,BORA
1,BalthazarRouberol
1,BarHarel
1,BaskaraFebrianto
1,BeauBarker
1,BenDayan
1,BenFalk
1,BenGamble
1,BenHo
1,BenWilliams
1,BenjaminVandamme
1,BharatRaghunathan
1,BighneswarParida
1,Bloodielie
1,BoYanZh
1,BrockFriedrich
1,Bronsen
1,BurakKadirEr
1,CAOMingpei
1,CalebRenfroe
1,CarltonGibson
1,CarsonCrane
1,CedricL'homme
1,CesareDeCal
1,ChaiLandau
1,ChanHaengLee
1,ChandraDeb
1,CharlieDiGiovanna
1,CharlieMarsh
1,CharlieWilson
1,ChenPu
1,ChihSeanHsu
1,ChrisAllnutt
1,ChrisWithers
1,ChristophDeil
1,ChristopherDignam
1,Clarence
1,CleoMenezesJr
1,ClémentSauvage
1,CraigBlaszczyk
1,Creat55
1,DCsunset
1,DahunJeong
1,DamianCzajkowski
1,DanielBrotsky
1,DanielHahler
1,DanielMichaels
1,DanielMurrell
1,DaveHay
1,DavidBrakman
1,DavidBrochart
1,DavidCaro
1,DavidDeSousa
1,DavidDobrinskiy
1,DavidHuser
1,DavidKim
1,DavidTakacs
1,Delitel-WEB
1,DenysMarichev
1,DerekBekoe
1,DerekJ.Lambert
1,DevonRay
1,Dmitry
1,DmitryVolodin
1,DmytroPetruk
1,Dom
1,Dong-YoungKim
1,DonghuiWang
1,DonnyPeeters
1,DylanAnthony
1,EddSalkield
1,EdouardLavery-Plante
1,EduardIskandarov
1,EduardoZepeda
1,EdwardKnight
1,EdwuinGutierrez
1,EhigieAito
1,EllianaMay
1,ElliotFord
1,ElliottLarsen
1,ElliottLarsen
1,EltonJefferson
1,EmilSadek
1,EmmettButler
1,EricDu
1,EricJolibois
1,ErikVroon
1,EugenioPanadero
1,Evgenii
1,EvzenPtacek
1,EyitayoOgunbiyi
1,EzzeddinAbdullah
1,FacundoMaero
1,FahadMdKamal
1,FakeDocument
1,FarhanAliRaza
1,FedorIgnatov
1,FelipeSilva
1,FelixBöhm
1,FelixFanghaenel
1,FelixSchürmeyer
1,FernandoSimões
1,FilipeLaíns
1,ForestMonsen
1,FrancescoFrassinelli
1,FrancisBergin
1,FrankHoffmann
1,Fred
1,Félix
1,GPla
1,GaoChao
1,GeoffDworkin
1,Geumbin
1,GiulioDavideCarparelli
1,Giunio
1,GrazianoMontanaro
1,GregGandenberger
1,GuilhermeRameh
1,GuillaumeFassot
1,GuillermoQuintanaPelayo
1,GuspanTanadi
1,HamzaKyamanywa
1,HannesKüttner
1,Hareru
1,HasanRamezani
1,Heinz-AlexanderFuetterer
1,HenryBetts
1,HiemalBeryl
1,HotahMa
1,Hungtsetse
1,HyeonJeongYeo
1,HylkePostma
1,HyunjunKIM
1,HüseyinEmreArmağan
1,ILoveTakanashiHoshino
1,IanChiu
1,IgorShevchenko
1,IgorSulim
1,IhorTymkiv
1,IldarRamazanov
1,IngmarSteen
1,IshanAnand
1,IsmailTlemcani
1,ItayRaveh
1,JRIM
1,JackLee
1,JackLee
1,JacobCoffee
1,JacobHayes
1,JacobMagnusson
1,JacobMcDonald
1,Jakepys
1,JamesAddison
1,JamesAlford-Golojuch
1,JamesSaunders
1,JamiePhan
1,JarrovanGinkel
1,JavierSánchezCastro
1,JeesangKim
1,JenySadadia
1,JeongHyeongKim
1,JesseP.Johnson
1,JessicaTemporal
1,JiriDaněk
1,JiriKuncar
1,JohannesJungbluth
1,JohnPaton
1,JohnPhilip
1,JonasMueller
1,JoonHwan김준환
1,JoonaYoon
1,JordanShatford
1,JordanSpeicher
1,JoshuaHanson
1,JoséPacheco
1,JoãoGustavoRogeldeOliveira
1,JuanJoséLópezLira
1,JuanSebastianAvilaRodriguez
1,JungWooGeon
1,JunghoonYang
1,JustinDuJardin
1,JérômeFink
1,JéssicaPaz
1,JürgenGmach
1,KAZAMA-DREAM
1,KaderM
1,KaiChen
1,KamalGill
1,KamilWoźniak
1,KatherineBancroft
1,KayJan
1,KayqueGovetri
1,KazantcevAndrey
1,KelbyFaessler
1,KeshavMalik
1,KevinKirsche
1,KevinTewouda
1,KikoIlievski
1,Kimiaattaei
1,Koke
1,KrishNa
1,KristjánValurJónsson
1,KwangSooJeong
1,LYK
1,LeeYesong
1,LeeYesong(이예송)
1,LeeeeT
1,Lemonyte
1,Leon
1,LeonardoMarinhodeMeloJúnior
1,LeonardoScarlato
1,Lili_DL
1,LincolnMelo
1,LorenzoCastellino
1,LouisGuitton
1,LucaRepetti
1,Lucas-lyh
1,Lufa1u
1,LuisR
1,LukeOkomilo
1,Lídia
1,MaciejKaczkowski
1,MaciejMarzęta
1,MadatBay
1,MakarovAndrey
1,MarcelHellkamp
1,MarcelSander
1,MarcinSulikowski
1,MariaCamilaGomezR
1,MariaCamilaGutierrez
1,MariiaRomaniuk
1,Mark
1,MarkH
1,MartinEliasQ
1,MartinoMensio
1,MartynDavies
1,MateusJosé
1,MateuszNowak
1,MattHegarty
1,Matteo
1,MatthewEvans
1,MatthewMcLeod
1,MaxPatalas
1,MaximMartynov
1,MaximilianWassink
1,MendyLanda
1,MicahRosales
1,MichałBrotoń
1,MichałGórny
1,MickeyPashov
1,MicroPanda123
1,MikhailRozhkov
1,MohammadRaisulISlam
1,MohsenMahmoodi
1,MostaphaSadeghipourRoudsari
1,MoustaphaSall
1,MuhammadAbdurRakib
1,MuhammadAshiqAmeer
1,MukulMantosh
1,MuzafferCikay
1,NadezhdaFedina
1,NanWang
1,Nasaruddin
1,NazarédaPiedade
1,NiJiaLin
1,NickChen
1,NickRushton
1,NicoStapelbroek
1,NicoTonnhofer
1,NicolasDelaby
1,NicolasRenkamp
1,NikitaKolesov
1,NirSchulman
1,NolanDiMareSullivan
1,NonsoMgbechi
1,NutchanonNinyawee
1,OA
1,OcasoProtal
1,OfekLev
1,OlaoluwaAfolabi
1,OmarMokhtar
1,OrestFurda
1,OriLevari
1,Pablo
1,PabloDorríoVázquez
1,PamelaFox
1,PankajGiri
1,PankajKumar
1,PastukhovNikita
1,PatrykCisek
1,Paul
1,Paul-LouisNECH
1,PauloCosta
1,PauloFalcão
1,PavelIsaev
1,PavloPohorieltsev
1,PawełRubin
1,PetarMarić
1,PeterFackeldey
1,PieCat
1,PierreV-F
1,PiotrSzaciłowski
1,Poupapaa
1,PurwoWidodo
1,RafRasenberg
1,RafaelBarbosa
1,RafalSkolasinski
1,RagulK
1,RahulPai
1,RahulSalgare
1,RamanBazhanau
1,RenneRocha
1,RicardoCastro
1,RicardoMomm
1,RichardHoekstra
1,RoaldStorm
1,RobGilton
1,Robin
1,RodrigoArenas
1,RomanTezikov
1,RoyHyunjinHan
1,Royc30ne
1,Rubikoid
1,RussBiggs
1,RyanRussell
1,RyuseiIshikawa
1,SaintMalik
1,SaleumsackKEOBOUALAY
1,SamuelBorges
1,SamuelFavarin
1,SamuelRigaud
1,SarmastBilawalKhuhro
1,ScrollDude
1,SebastianKozłowski
1,SehwanPark
1,SepehrShirkhanlu
1,SergeiGlazkov
1,SergeiSolomein
1,SeunghoKim
1,SharonYogev
1,Shubham
1,ShubhendraKushwaha
1,SidharthAjithkumar
1,SionShin
1,Smart
1,SnkSynthesis
1,SomrajSaha
1,SoonhoKwon
1,Spaceack
1,StavrosKorokithakis
1,SteinthorPalsson
1,SteveB
1,StevenEubank
1,StevenKalt
1,StratosGerakakis
1,StéphaneWirtel
1,SubinLee
1,SueNaeunYang
1,SuminKim
1,SunBin
1,SungyunHur
1,SuravShrestha
1,SviatoslavSydorenko
1,SławomirEhlert
1,T
1,TakayoshiUrushio
1,TakumaYamamoto
1,TarasSotnikov
1,TashanamShahbaz
1,TeoKoonPeng
1,TheGitterBadger
1,ThomasMaschler
1,ThomasMeckel
1,TiagoSilva
1,TiewKH
1,ToanVuong
1,TomoyaYoshioka
1,TonyLy
1,TristanMarion
1,TurabekGaybullaev
1,Vaibhav
1,VaitoSoi
1,ValentynKhoroshchak
1,VegardStikbakke
1,VicenteMerino
1,VictorBenichoux
1,VictorMenezes
1,VictorSenna
1,Victorien
1,VijayYarramsetty
1,ViniSousa
1,VinnyDo
1,VitaliyKucheryaviy
1,VivekAshokkumar
1,VivekSunder
1,WISDERFIN
1,WalidB
1,WesinRibeiroAlves
1,WilliamPoetraYoga
1,XaviMoreno
1,Xhy-5000
1,XucongZHAN
1,YangQuan
1,YaremaKertytsky
1,YaroslavLuchinsky
1,YashasviSingh
1,Ysabel
1,YueChen
1,YukiWatanabe
1,Yumihiki
1,YuyaSato
1,ZHCai
1,ZaarHai
1,ZacharyWasserman
1,ZamirAmir
1,ZanieAdkins
1,ZhibangYue
1,_Shuibei
1,a-takahashi223
1,abc.zxy
1,adg-mh
1,adursun
1,alexmitelman
1,alm
1,amitlissack
1,arjwilliams
1,axel584
1,b1-luettje
1,baconfield
1,bebop
1,bundabrg
1,ch33zer
1,cyberlis
1,cyril
1,daehyeonkim
1,dasstyxx
1,davioc
1,dkreeft
1,doasroot
1,dompatmore
1,duganchen
1,eykamp
1,feliciss
1,felipebpl
1,graue70
1,gusty1g
1,har8
1,hayata-yamamoto
1,heum
1,igeni
1,impocode
1,jbrocher
1,jianghuyiyuan
1,jonathanunderwood
1,juhovh-aiven
1,jungsu.kwon
1,juntatalor
1,jyothish-mohan
1,kangni
1,kimjaeyoonn,Republic of Korea
1,kittydoor
1,kkotipy
1,kotamatsuoka
1,laggardkernel
1,leonardopaloschi
1,linchiwei123
1,lkw123
1,lordqyxz
1,lpdswing
1,mahone3297
1,malicious
1,manlix
1,merowinger92
1,mikaello
1,mkdir700
1,mode
1,molto
1,moneeka
1,moriyuta
1,naxty
1,neternefer
1,nikkie
1,nillvitor
1,obataku
1,ooknimm
1,paintdog
1,pylounge
1,ryuckel
1,s2s
1,sUeharaE4
1,silvanmelchior
1,simondale00
1,sjyothi54
1,sliptonic
1,sptcnl
1,supraaxdd
1,theoohoho
1,tim-habitat
1,tinyboxvk
1,tomarv2
1,tomwei7
1,toppk
1,tsouvarev
1,viva-douner
1,water_lift
1,weekwith.me
1,whysage
1,worldworm
1,wxq0309
1,yaegassy
1,yihuang
1,yuk115nt5now
1,zamiramir
1,zqc
1,КонстантинРощупкин
1,якотикпур-пур
1,李冬冬
1,清靈語
1,白宦成
1,김소연
1,임선오
1,👁Max👁
